id,Title,Content,Permalink,_filled,_featured,_job_hours,_company_avatar,_company_facebook,_company_twitter,_company_googleplus,_company_linkedin,_company_instagram,_company_github,_company_pinterest,_claimed,geolocation_lat,geolocation_long,geolocation_formatted_address,geolocation_street_number,geolocation_street,geolocation_city,geolocation_state_short,geolocation_state_long,geolocation_postcode,geolocation_country_short,geolocation_country_long,geolocated,_job_location,_application,_company_website,_company_video,_job_expires,_phone,_gallery_images,_gallery,_job_author,_products,geolocation_map_lock_status,indica,_indica,hybrid,_hybrid,topicals,_topicals,edibles,_edibles,accessories,_accessories,_bubble_hash,vape_cart,_vape_cart,first_time_patient,_first_time_patient,coupons,_coupons,sativa,_sativa,bho,_bho,co2,_co2,rosin,_rosin,bubble_hash,_wp_old_slug,_average_rating,rating,_submitting_key,_job_title,_job_description,_featured_image,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Business Regions","Business Categories","Business Tags"
11086,Heally-Online,,http://kushy.net/business/heally-online-18/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Sacramento,,,,,,,"http://www.heally420.com, Sacramento, CA 95819",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11087,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11088,"RiseUpMD.com (100% Online)",,http://kushy.net/business/riseupmd-com-100-online-15/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.png,,,,,,,,,,,,,,"Palm Springs",,,,,,,"Visit riseupmd.com, Palm Springs, CA 92262",,,,,"Go to riseupmd.com",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.png,square_riseupmd_logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_riseupmd_logo.png,11089,square_riseupmd_logo.png,,,,"United States>California","MMJ Doctors",
11090,"RiseUpMD.com (100% Online)",,http://kushy.net/business/riseupmd-com-100-online-16/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,,,,,,,,,,,,,,"Dana Point",,,,,,,"Go to our website, Dana Point, CA 92629",,,,,riseupmd.com,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,square_riseupmd_logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,11091,square_riseupmd_logo.jpg,,,,"United States>California>Dana Point","MMJ Doctors",
11094,"RiseUpMD.com (100% Online)",,http://kushy.net/business/riseupmd-com-100-online-17/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,,,,,,,,,,,,,,"Mira Mesa",,,,,,,"Go to our website, Mira Mesa, CA 92126",,,,,"Go to riseupmd.com",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,square_riseupmd_logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,11095,square_riseupmd_logo.jpg,,,,"United States>California","MMJ Doctors",
11096,Heally-Online,,http://kushy.net/business/heally-online-19/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Vallejo,,,,,,,"Visit www.heally420.com, Vallejo, CA 94589",,,,,"(650) 300-4334",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11097,square_IMG_0583.JPG,,,,"United States>California>Vallejo","MMJ Doctors",
11098,Heally-Online,,http://kushy.net/business/heally-online-20/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"West Los Angeles",,,,,,,"Visit heally420.com, West Los Angeles, ca 90025",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11099,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11100,Heally-Online,,http://kushy.net/business/heally-online-21/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Claremont,,,,,,,"Visit www.heally420.com, Claremont, CA 91711",,,,,"(650) 300-4334",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11101,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11102,"RiseUpMD.com (100% Online)",,http://kushy.net/business/riseupmd-com-100-online-18/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,,,,,,,,,,,,,,"Chula Vista",,,,,,,"Visit riseupmd.com, Chula Vista, CA 91909",,,,,"Go to riseupmd.com",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,square_riseupmd_logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_riseupmd_logo.jpg,11103,square_riseupmd_logo.jpg,,,,"United States>California>Chula Vista / National City|United States>California>Vista","MMJ Doctors",
11104,"Greenway Alternative Clinic - Victorville",,http://kushy.net/business/greenway-alternative-clinic-victorville/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_20150720_124417__1_.jpg,,,,,,,,,34.5055345,-117.3277082,"15329 Palmdale Rd l, Victorville, CA 92392, USA",15329,"Palmdale Road",Victorville,CA,California,92392,US,"United States",1,"15329 Palmdale Rd. Suite L, Victorville, California 92392",,,,,760-580-9359,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_20150720_124417__1_.jpg,square_IMG_20150720_124417__1_.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_20150720_124417__1_.jpg,11105,square_IMG_20150720_124417__1_.jpg,,,,"United States>California>Victorville","MMJ Doctors",
11106,Heally-Online,,http://kushy.net/business/heally-online-22/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"Simi Valley",,,,,,,"Visit www.heally420.com, Simi Valley, CA 93062",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11107,square_IMG_0583.JPG,,,,"United States>California>Simi Valley","MMJ Doctors",
11108,"Wellness Solutions",,http://kushy.net/business/wellness-solutions/,0,0,,,,,,,,,,,34.1590241,-118.3708336,"4842 Lankershim Blvd, North Hollywood, CA 91601, USA",4842,"Lankershim Boulevard","Los Angeles",CA,California,91601,US,"United States",1,"4842 Lankershim Blvd., North Hollywood, CA 91601",,,,,818-853-7566,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States>California>Hollywood|United States>California>North Hollywood","MMJ Doctors",
11109,"Atascadero Cannabis Doctor",,http://kushy.net/business/atascadero-cannabis-doctor/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_sugarman_ataascadero.JPG,,,,,,,,,35.469428,-120.669241,"8935 Morro Rd, Atascadero, CA 93422, USA",8935,"Morro Road",Atascadero,CA,California,93422,US,"United States",1,"8935 Morro rd, Atascadero, California 93422",,,,,805-709-0364,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_sugarman_ataascadero.JPG,square_sugarman_ataascadero.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_sugarman_ataascadero.JPG,11110,square_sugarman_ataascadero.JPG,,,,"United States>California","MMJ Doctors",
11111,"Ventura Medical Doctors",,http://kushy.net/business/ventura-medical-doctors/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_square_l__7_.jpg,,,,,,,,,34.1670273,-118.5323006,"18346 Ventura Blvd, Tarzana, CA 91356, USA",18346,"Ventura Boulevard","Los Angeles",CA,California,91356,US,"United States",1,"18346 Ventura Blvd, Tarzana, California 91356",,,,,818-881-5001,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_square_l__7_.jpg,square_square_l__7_.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_square_l__7_.jpg,11112,square_square_l__7_.jpg,,,,"United States>California>Woodland Hills / Tarzana / Canoga Park","MMJ Doctors",
11113,"RiseUpMD.com (100% Online)",,http://kushy.net/business/riseupmd-com-100-online-19/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.png,,,,,,,,,,,,,,Venice,,,,,,,"Visit riseupmd.com, Venice, CA 90291",,,,,"Go to riseupmd.com",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_riseupmd_logo.png,square_riseupmd_logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_riseupmd_logo.png,11114,square_riseupmd_logo.png,,,,"United States>California>Venice / Marina Del Rey","MMJ Doctors",
11117,"420Recs.com- Escondido (100% Online)",,http://kushy.net/business/420recs-com-escondido-100-online/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,,,,,,,,,,,,,,Escondido,,,,,,,"420recs.com, Escondido, ca 92025",,,,,888-445-2807,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,square_420recs_new.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_420recs_new.png,11118,square_420recs_new.png,,,,"United States>California>San Marcos / Escondido","MMJ Doctors",
11119,Heally-Online,,http://kushy.net/business/heally-online-23/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"East Los Angeles",,,,,,,"Visit www.heally420.com, East Los Angeles, CA 90022",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11120,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11125,"420Recs.com- Anaheim (100% Online)",,http://kushy.net/business/420recs-com-anaheim-100-online/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_LOGO-300X300-Option-2.png,,,,,,,,,,,,,,Anaheim,,,,,,,"420recs.com, Anaheim, ca 92801",,,,,888-445-2807,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_LOGO-300X300-Option-2.png,square_LOGO-300X300-Option-2.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_LOGO-300X300-Option-2.png,11126,square_LOGO-300X300-Option-2.png,,,,"United States>California","MMJ Doctors",
11127,Heally-Online,,http://kushy.net/business/heally-online-24/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"San Francisco",,,,,,,"Visit www.heally420.com, San Francisco, ca 94105",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11128,square_IMG_0583.JPG,,,,"United States>California>San Francisco","MMJ Doctors",
11131,420EvaluationsOnline-Lancaster,,http://kushy.net/business/420evaluationsonline-lancaster/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,,,,,,,,,,,,,,Lancaster,,,,,,,"420evaluationsonline.com, Lancaster, CA 93534",,,,,949-336-2602,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,square_1__2_.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_1__2_.png,11132,square_1__2_.png,,,,"United States>California","MMJ Doctors",
11135,"Dr. Sean Aldridge",,http://kushy.net/business/dr-sean-aldridge/,0,0,,,,,,,,,,,34.1591075,-118.4490596,"4849 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",4849,"Van Nuys Boulevard","Los Angeles",CA,California,91403,US,"United States",1,"4849 Van Nuys Blvd #204, Sherman Oaks, CA 91423",,,,,"(818) 386-1273",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States>California>Sherman Oaks / Studio City|United States>California>Van Nuys","MMJ Doctors",
11136,"Releaf Wellness",,http://kushy.net/business/releaf-wellness/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_RELEAF.jpg,,,,,,,,,33.7262625,-117.8485542,"1540 E Edinger Ave a, Santa Ana, CA 92705, USA",1540,"East Edinger Avenue","Santa Ana",CA,California,92705,US,"United States",1,"1540 E. Edinger Suite #A, Santa Ana, CA 92705",,,,,(657)251-8032,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_RELEAF.jpg,square_RELEAF.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_RELEAF.jpg,11137,square_RELEAF.jpg,,,,"United States>California>Santa Ana","MMJ Doctors",
11138,"420Recs.com- Santa Rosa (100% Online)",,http://kushy.net/business/420recs-com-santa-rosa-100-online/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,,,,,,,,,,,,,,"Santa Rosa",,,,,,,"420recs.com, Santa Rosa, ca 95401",,,,,888-445-2807,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,square_420recs_new.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_420recs_new.png,11139,square_420recs_new.png,,,,"United States>California>Santa Rosa","MMJ Doctors",
11140,Heally-Online,,http://kushy.net/business/heally-online-25/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"South Los Angeles",,,,,,,"Visit www.heally420.com, South Los Angeles, CA 90047",,,,,"(650) 300-4334",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11141,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11142,Heally-Online,,http://kushy.net/business/heally-online-26/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Inglewood,,,,,,,"Visit www.heally420.com, Inglewood, CA 90301",,,,,"(650) 300-4334",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11143,square_IMG_0583.JPG,,,,"United States>California>Inglewood / Hawthorne / Crenshaw / Leimert Park","MMJ Doctors",
11144,Heally-Online,,http://kushy.net/business/heally-online-27/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Corona,,,,,,,"Visit www.Heally420.com, Corona, CA 92878",,,,,"(650) 300-4334",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11145,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11146,420EvaluationsOnline-Pasadena,,http://kushy.net/business/420evaluationsonline-pasadena/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,,,,,,,,,,,,,,Pasadena,,,,,,,"420evaluationsonline.com, Pasadena, CA 91101",,,,,949-336-2602,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,square_1__2_.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_1__2_.png,11147,square_1__2_.png,,,,"United States>California>Pasadena","MMJ Doctors",
11148,"AMEC Medical Marijuana Doctor - Torrance",,http://kushy.net/business/amec-medical-marijuana-doctor-torrance/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_logo.jpg,,,,,,,,,33.8412764,-118.2895243,"20830 S Vermont Ave, Torrance, CA 90502, USA",20830,"South Vermont Avenue",Torrance,CA,California,90502,US,"United States",1,"20830 S Vermont Ave, Torrance, California 90502",,,,,310-320-4420,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_logo.jpg,square_logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_logo.jpg,11149,square_logo.jpg,,,,"United States>California>Torrance","MMJ Doctors",
11150,"420EvaluationsOnline-Long Beach",,http://kushy.net/business/420evaluationsonline-long-beach/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,,,,,,,,,,,,,,"Long Beach",,,,,,,"420evaluationsonline.com, Long Beach, CA 90834",,,,,"(949) 336-2607",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,square_1__2_.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_1__2_.png,11151,square_1__2_.png,,,,"United States>California","MMJ Doctors",
11152,420EvaluationsOnline-Winchester,,http://kushy.net/business/420evaluationsonline-winchester/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,,,,,,,,,,,,,,Winchester,,,,,,,"420evaluationsonline.com, Winchester, CA 92596",,,,,"(949) 336-2607",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_1__2_.png,square_1__2_.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_1__2_.png,11153,square_1__2_.png,,,,"United States>California>Menifee / Winchester","MMJ Doctors",
11154,"420Recs.com- Palo Alto (100% Online)",,http://kushy.net/business/420recs-com-palo-alto-100-online/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,,,,,,,,,,,,,,"Santa Clara",,,,,,,"420recs.com, Santa Clara, ca 95050",,,,,888-445-2807,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,square_420recs_new.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_420recs_new.png,11155,square_420recs_new.png,,,,"United States>California","MMJ Doctors",
11156,"The Doctor",,http://kushy.net/business/the-doctor-2/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_the_doctor.png,,,,,,,,,33.9704859,-118.3092325,"7609 1/2 S Western Ave, Los Angeles, CA 90047, USA","7609 1/2","South Western Avenue","Los Angeles",CA,California,90047,US,"United States",1,"8911 1/2 South Western ave, Los Angeles, CA 90047",,,,,2138804734,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_the_doctor.png,square_the_doctor.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_the_doctor.png,11157,square_the_doctor.png,,,,"United States>California","MMJ Doctors",
11158,Heally-Online,,http://kushy.net/business/heally-online-28/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,"Long Beach",,,,,,,"Visit www.heally420.com, Long Beach, CA 90809",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11159,square_IMG_0583.JPG,,,,"United States>California","MMJ Doctors",
11160,"Cali 420 RX-Downtown Stockton",,http://kushy.net/business/cali-420-rx-downtown-stockton/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,,,,,,,,,37.9551761,-121.2812646,"742 E Weber Ave, Stockton, CA 95202, USA",742,"East Weber Avenue",Stockton,CA,California,95202,US,"United States",1,"742 E Weber Ave, Stockton, CA 95202",,,,,209-949-2625,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,square_large_Cali_420_Logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,11161,square_large_Cali_420_Logo.jpg,,,,"United States>California>Stockton","MMJ Doctors",
11162,"MGN Medical Clinic",,http://kushy.net/business/mgn-medical-clinic-2/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_THISFUCKIGNONE.jpg,,,,,,,,,34.0650794,-118.2717079,"169 S Alvarado St #101, Los Angeles, CA 90057, USA",169,"South Alvarado Street","Los Angeles",CA,California,90057,US,"United States",1,"169 S Alvarado St Suite # 101, Los Angeles, CA 90057",,,,,213-353-9393,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_THISFUCKIGNONE.jpg,square_THISFUCKIGNONE.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_THISFUCKIGNONE.jpg,11163,square_THISFUCKIGNONE.jpg,,,,"United States>California","MMJ Doctors",
11164,Heally-Online,,http://kushy.net/business/heally-online-29/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,,,,,,,,,,,,,,Fresno,,,,,,,"Visit www.heally420.com, Fresno, CA 93650",,,,,650-300-4334,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_0583.JPG,square_IMG_0583.JPG,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_0583.JPG,11165,square_IMG_0583.JPG,,,,"United States>California>Fresno","MMJ Doctors",
11166,"420Recs.com- La Habra (100% Online)",,http://kushy.net/business/420recs-com-la-habra-100-online/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,,,,,,,,,,,,,,"La Habra",,,,,,,"420recs.com, La Habra, ca 90631",,,,,888-445-2807,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_420recs_new.png,square_420recs_new.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_420recs_new.png,11167,square_420recs_new.png,,,,"United States>California>Brea / La Habra","MMJ Doctors",
11168,"Cali 420 RX-Carmichael",,http://kushy.net/business/cali-420-rx-carmichael/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,,,,,,,,,38.623044,-121.3278271,"6720 Fair Oaks Blvd #100, Carmichael, CA 95608, USA",6720,"Fair Oaks Boulevard",Carmichael,CA,California,95608,US,"United States",1,"6720 Fair Oaks Blvd Suite 100, Carmichael, CA 95608",,,,,916-696-6413,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,square_large_Cali_420_Logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_large_Cali_420_Logo.jpg,11169,square_large_Cali_420_Logo.jpg,,,,"United States>California","MMJ Doctors",
11170,"Gerald I Sugarman MD",,http://kushy.net/business/gerald-i-sugarman-md/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_dr.sugarman_final.jpg,,,,,,,,,35.1201177,-120.5974047,"1136 E Grand Ave, Arroyo Grande, CA 93420, USA",1136,"East Grand Avenue","Arroyo Grande",CA,California,93420,US,"United States",1,"1136 E. Grand Ave, Arroyo Grande, CA 93420",,,,,"805 473-4739",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_dr.sugarman_final.jpg,square_dr.sugarman_final.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_dr.sugarman_final.jpg,11171,square_dr.sugarman_final.jpg,,,,"United States>California","MMJ Doctors",
